,en,gr
190,And what do we see today? Barely 4% of the aid budgeted for this European fund was distributed in 2007.,Και τι βλέπουμε σήμερα; Μόλις το 4% της προβλεπόμενης στον προϋπολογισμό ενίσχυσης για το εν λόγω ευρωπαϊκό ταμείο κατανεμήθηκε το 2007.
191,"It is also important to look at the special situation of women living in rural areas, who are never declared as 'working' on the official labour market.","Είναι επίσης σημαντικό να εξετάσουμε την ιδιαίτερη κατάσταση των γυναικών που ζουν σε αγροτικές περιοχές και που δεν δηλώνονται ποτέ ως ""εργαζόμενες"" στην επίσημη αγορά εργασίας."
192,"Our criminal justice systems may punish, but how successful they are in deterring and rehabilitating is open to question.","Τα συστήματα ποινικής δικαιοσύνης μας μπορούν να τιμωρούν, ωστόσο είναι αμφισβητήσιμο κατά πόσον επιτυγχάνουν ως προς την πρόληψη και την αναμόρφωση."
193,"Two presidencies - the Slovenian and French - have both cooperated fully with me in this matter, and I do not understand why more time is now needed to debate or scrutinise this vital measure.","Δύο Προεδρίες -η σλοβενική και η γαλλική-συνεργάστηκαν αμφότερες πλήρως σε αυτό το θέμα, και δεν κατανοώ γιατί χρειάζεται τώρα περισσότερος χρόνος για να συζητήσουμε ή να ελέγξουμε αυτό το ζωτικό μέτρο."
194,"rapporteur. - (HU) It has long been humanity's experience that a decision-making authority, and particularly the authorities in implementation situations, cannot go without parliamentary monitoring.","εισηγητής. - (HU) Επί μακρόν, η ανθρωπότητα έκανε τη διαπίστωση ότι μια αρχή λήψης αποφάσεων, και ιδίως οι αρχές σε καταστάσεις υλοποίησης, δεν μπορεί να λειτουργεί χωρίς κοινοβουλευτική εποπτεία."
195,"It contains no mention of the steady reduction in EU agricultural funding, the fiscal budgets and the negative impact of the CAP.",Kαμιά αναφορά στην διαρκή μείωση των αγροτικών κονδυλίων της ΕΕ και τους δημοσιονομικούς προϋπολογισμούς και στις αρνητικές συνέπειες της KAΠ.
196,"on behalf of the UEN Group. - (PL) Mr President, India is one of our strategic partners where both trade and politics are concerned.","εξ ονόματος της Ομάδας UEN. - (PL) Κύριε Πρόεδρε, η Ινδία είναι ένας από τους στρατηγικούς μας εταίρους, τόσο σε ό,τι αφορά το εμπόριο όσο και την πολιτική."
197,"I cannot impose it, but I favour it, and I believe that slowly but surely we will move beyond the national selling of rights to the European selling of rights.","Δεν μπορώ να το επιβάλω, αλλά τάσσομαι υπέρ και πιστεύω ότι αργά αλλά σταθερά θα περάσουμε από την πώληση δικαιωμάτων σε εθνικό επίπεδο στην πώληση δικαιωμάτων σε ευρωπαϊκό επίπεδο."
198,"This is one of the main priorities of the European Commission, to give every possible support so that this quality will be high.",Αυτή είναι μια από τις κύριες προτεραιότητες της Ευρωπαϊκής Επιτροπής: να παράσχει κάθε δυνατή στήριξη ώστε η ποιότητα αυτή να είναι υψηλή.
199,"Quite the opposite, actually, which was why the SSM was so important, as I said in my first intervention, in sheltering special products in the developing countries.","Μάλλον το αντίθετο, στην πραγματικότητα, και αυτός ήταν ο λόγος για τον οποίο ο SSM ήταν τόσο σημαντικός, όπως δήλωσα στην πρώτη μου παρέμβαση, για την προστασία ειδικών προϊόντων στις αναπτυσσόμενες χώρες."
